"X.IncMSE","IncNodePurity","names"
0,0,"Metal_Coating._Engraving_.except_Jewelry_and_Silverware.._and_Allied_Services_to_Manufacturers"
0,27290300.1495053,"Metal_Crown._Closure._and_Other_Metal_Stamping_.except_Automotive."
0,2631021.20786608,"Metal_Heat_Treating"
0,0,"Metal_Household_Furniture_Manufacturing"
0,103658.287560776,"Metal_Kitchen_Cookware._Utensil._Cutlery._and_Flatware_.except_Precious._Manufacturing"
0,0,"Metal_Tank_.Heavy_Gauge._Manufacturing"
0,0,"Metal_Window_and_Door_Manufacturing"
0,0,"Military_Armored_Vehicle._Tank._and_Tank_Component_Manufacturing"
0,4376355.17882449,"Mineral_Wool_Manufacturing"
0,0,"Mining_Machinery_and_Equipment_Manufacturing"
0,39985923.9867111,"Miscellaneous_Financial_Investment_Activities"
0,0,"Monetary_Authorities.Central_Bank"
0,0,"Motion_Picture_and_Video_Distribution"
0,0,"Motor_and_Generator_Manufacturing"
0,0,"Motor_Vehicle_Body_Manufacturing"
0,0,"Motor_Vehicle_Brake_System_Manufacturing"
0,1911444.34007594,"Motor_Vehicle_Electrical_and_Electronic_Equipment_Manufacturing"
0,0,"Motor_Vehicle_Metal_Stamping"
0,0,"Motor_Vehicle_Parts_.Used._Merchant_Wholesalers"
0,0,"Motor_Vehicle_Seating_and_Interior_Trim_Manufacturing"
0,0,"Motor_Vehicle_Steering_and_Suspension_Components_.except_Spring._Manufacturing"
0,0,"Motor_Vehicle_Transmission_and_Power_Train_Parts_Manufacturing"
0,0,"Motorcycle._Bicycle._and_Parts_Manufacturing"
0,10662454.9775579,"Music_Publishers"
0,0,"Narrow_Fabric_Mills_and_Schiffli_Machine_Embroidery"
0,0,"Natural_Gas_Distribution"
0,0,"Natural_Gas_Liquid_Extraction"
0,0,"Navigational_Services_to_Shipping"
0,0,"News_Dealers_and_Newsstands"
0,0,"News_Syndicates"
0,0,"Nitrogenous_Fertilizer_Manufacturing"
0,0,"Nonchocolate_Confectionery_Manufacturing"
0,0,"Noncurrent.Carrying_Wiring_Device_Manufacturing"
0,0,"Nonferrous_Metal_.except_Aluminum._Smelting_and_Refining"
0,8206907.71103186,"Nonferrous_Metal_.except_Copper_and_Aluminum._Rolling._Drawing._and_Extruding"
0,0,"Nonferrous_Metal_Die.Casting_Foundries"
0,0,"Nonscheduled_Chartered_Freight_Air_Transportation"
0,56363998.045462,"Nonscheduled_Chartered_Passenger_Air_Transportation"
0,9932681.79800178,"Nonupholstered_Wood_Household_Furniture_Manufacturing"
0,0,"Nonwoven_Fabric_Mills"
0,11975.4196717224,"Office_Furniture_.except_Wood._Manufacturing"
0,4190234.46509607,"Office_Machinery_and_Equipment_Rental_and_Leasing"
0,11010227.0918522,"Office_Supplies_.except_Paper._Manufacturing"
0,0,"Oil_and_Gas_Field_Machinery_and_Equipment_Manufacturing"
0,0,"Oil_and_Gas_Pipeline_and_Related_Structures_Construction"
0,0,"One.Hour_Photofinishing"
0,0,"Open.End_Investment_Funds"
0,11975.4196717224,"Ophthalmic_Goods_Manufacturing"
0,9856397.77516905,"Optical_Instrument_and_Lens_Manufacturing"
0,27708729.4350888,"Ornamental_and_Architectural_Metal_Work_Manufacturing"
0,4840839.74185933,"Other_Aircraft_Parts_and_Auxiliary_Equipment_Manufacturing"
0,5720781.37983908,"Other_Airport_Operations"
0,0,"Other_Aluminum_Rolling._Drawing._and_Extruding"
0,0,"Other_Animal_Food_Manufacturing"
0,0,"Other_Apparel_Knitting_Mills"
0,11975.4196717224,"Other_Basic_Inorganic_Chemical_Manufacturing"
0,18407127.4416346,"Other_Commercial_and_Service_Industry_Machinery_Manufacturing"
0,32136896.2258412,"Other_Communication_and_Energy_Wire_Manufacturing"
0,0,"Other_Crushed_and_Broken_Stone_Mining_and_Quarrying"
0,0,"Other_Cut_and_Sew_Apparel_Manufacturing"
0,0,"Other_Depository_Credit_Intermediation"
0,0,"Other_Direct_Insurance_.except_Life._Health._and_Medical._Carriers"
0,0,"Other_Electric_Power_Generation"
0,3374881.66666667,"Other_Electronic_Component_Manufacturing"
0,0,"Other_Engine_Equipment_Manufacturing"
0,0,"Other_Fabricated_Wire_Product_Manufacturing"
0,0,"Other_Farm_Product_Raw_Material_Merchant_Wholesalers"
0,1623716.49095728,"Other_Financial_Vehicles"
0,0,"Other_Gambling_Industries"
0,30379152.6606572,"Other_Guided_Missile_and_Space_Vehicle_Parts_and_Auxiliary_Equipment_Manufacturing"
0,0,"Other_Industrial_Machinery_Manufacturing"
0,18275.4028275146,"Other_Lighting_Equipment_Manufacturing"
0,0,"Other_Metal_Container_Manufacturing"
0,0,"Other_Metal_Valve_and_Pipe_Fitting_Manufacturing"
0,0,"Other_Millwork_.including_Flooring."
0,0,"Other_Motion_Picture_and_Video_Industries"
0,0,"Other_Motor_Vehicle_Parts_Manufacturing"
0,7284180.56515509,"Other_Nonferrous_Metal_Foundries_.except_Die.Casting."
0,652864567.058046,"Other_Nonhazardous_Waste_Treatment_and_Disposal"
0,18665290.3408198,"Other_Nonscheduled_Air_Transportation"
0,0,"Other_Paperboard_Container_Manufacturing"
0,300177390.895149,"Other_Performing_Arts_Companies"
0,2994181.9241057,"Other_Pressed_and_Blown_Glass_and_Glassware_Manufacturing"
0,113747899.016024,"Other_Professional_Equipment_and_Supplies_Merchant_Wholesalers"
0,0,"Other_Snack_Food_Manufacturing"
0,24275423.1303495,"Other_Specialized_Design_Services"
0,433879.157040039,"Other_Support_Activities_for_Water_Transportation"
0,0,"Other_Urban_Transit_Systems"
0,3344596.16448004,"Other_Warehousing_and_Storage"
0,0,"Outdoor_Advertising"
0,0,"Overhead_Traveling_Crane._Hoist._and_Monorail_System_Manufacturing"
0,17658261.4002919,"Packaged_Frozen_Food_Merchant_Wholesalers"
0,0,"Packaging_and_Labeling_Services"
0,28796894.4801091,"Packing_and_Crating"
0,0,"Paper_.except_Newsprint._Mills"
0,0,"Paper_Bag_and_Coated_and_Treated_Paper_Manufacturing"
0,0,"Paperboard_Mills"
0,11975.4196717224,"Passenger_Car_Leasing"
0,0,"Perishable_Prepared_Food_Manufacturing"
0,0,"Pesticide_and_Other_Agricultural_Chemical_Manufacturing"
0,0,"Petrochemical_Manufacturing"
0,0,"Petroleum_Lubricating_Oil_and_Grease_Manufacturing"
0,0,"Petroleum_Refineries"
0,26407930.3880715,"Pharmaceutical_Preparation_Manufacturing"
0,0,"Phosphatic_Fertilizer_Manufacturing"
0,0,"Photofinishing_Laboratories_.except_One.Hour."
0,0,"Photographic_and_Photocopying_Equipment_Manufacturing"
0,2652851.53941251,"Photographic_Equipment_and_Supplies_Merchant_Wholesalers"
0,0,"Photographic_Film._Paper._Plate._and_Chemical_Manufacturing"
0,1743559.04118819,"Piece_Goods._Notions._and_Other_Dry_Goods_Merchant_Wholesalers"
0,0,"Pipeline_Transportation_of_Crude_Oil"
0,1151445.93599814,"Pipeline_Transportation_of_Natural_Gas"
0,0,"Pipeline_Transportation_of_Refined_Petroleum_Products"
0,0,"Plastics_Bag_and_Pouch_Manufacturing"
0,0,"Plastics_Bottle_Manufacturing"
0,27413.1042412415,"Plastics_Material_and_Resin_Manufacturing"
0,0,"Plastics_Packaging_Film_and_Sheet_.including_Laminated._Manufacturing"
0,0,"Plastics_Pipe_and_Pipe_Fitting_Manufacturing"
0,91608945.2102268,"Plastics_Plumbing_Fixture_Manufacturing"
0,0,"Plate_Work_Manufacturing"
0,50859542.1521551,"Plumbing_and_Heating_Equipment_and_Supplies_.Hydronics._Merchant_Wholesalers"
0,432763430.792272,"Plumbing_Fixture_Fitting_and_Trim_Manufacturing"
0,0,"Polish_and_Other_Sanitation_Good_Manufacturing"
0,4253072.92051025,"Political_Organizations"
0,2652851.53941251,"Polystyrene_Foam_Product_Manufacturing"
0,0,"Port_and_Harbor_Operations"
0,86227738.8829786,"Postharvest_Crop_Activities_.except_Cotton_Ginning."
0,4691388.55185,"Poultry_and_Poultry_Product_Merchant_Wholesalers"
0,5078770.49377912,"Poultry_Processing"
0,0,"Powder_Metallurgy_Part_Manufacturing"
0,0,"Power.Driven_Handtool_Manufacturing"
0,0,"Power._Distribution._and_Specialty_Transformer_Manufacturing"
0,0,"Power_Boiler_and_Heat_Exchanger_Manufacturing"
0,0,"Prefabricated_Metal_Building_and_Component_Manufacturing"
0,0,"Prefabricated_Wood_Building_Manufacturing"
0,0,"Primary_Battery_Manufacturing"
0,1748547.93714495,"Printed_Circuit_Assembly_.Electronic_Assembly._Manufacturing"
0,13676155.0615833,"Printing_and_Writing_Paper_Merchant_Wholesalers"
0,0,"Printing_Ink_Manufacturing"
0,0,"Printing_Machinery_and_Equipment_Manufacturing"
0,11344682.4911053,"Professional_Organizations"
0,3344596.16448004,"Promoters_of_Performing_Arts._Sports._and_Similar_Events_with_Facilities"
0,772637.218881012,"Promoters_of_Performing_Arts._Sports._and_Similar_Events_without_Facilities"
0,0,"Pump_and_Pumping_Equipment_Manufacturing"
0,0,"Racetracks"
0,2033130.99788475,"Radio_and_Television_Broadcasting_and_Wireless_Communications_Equipment_Manufacturing"
0,0,"Radio_Networks"
0,0,"Radio_Stations"
0,0,"Railroad_Rolling_Stock_Manufacturing"
0,0,"Reconstituted_Wood_Product_Manufacturing"
0,12693815.2370051,"Record_Production"
0,0,"Recreational_and_Vacation_Camps_.except_Campgrounds."
0,0,"Recreational_Goods_Rental"
0,0,"Refrigerated_Warehousing_and_Storage"
0,11986914.6350261,"Refrigeration_Equipment_and_Supplies_Merchant_Wholesalers"
0,0,"Reinsurance_Carriers"
0,0,"Relay_and_Industrial_Control_Manufacturing"
0,0,"Rendering_and_Meat_Byproduct_Processing"
0,43128612.8935622,"Repossession_Services"
0,18607021.9182691,"Research_and_Development_in_the_Physical._Engineering._and_Life_Sciences_.except_Biotechnology."
0,0,"Research_and_Development_in_the_Social_Sciences_and_Humanities"
0,0,"Residential_Electric_Lighting_Fixture_Manufacturing"
0,0,"Rice_Milling"
0,44980424.4998776,"Roasted_Nuts_and_Peanut_Butter_Manufacturing"
0,0,"Rolled_Steel_Shape_Manufacturing"
0,0,"Rolling_Mill_and_Other_Metalworking_Machinery_Manufacturing"
0,0,"Rubber_Product_Manufacturing_for_Mechanical_Use"
0,25408.9059480286,"Sanitary_Paper_Product_Manufacturing"
0,73450489.0844897,"Satellite_Telecommunications"
0,0,"Saw_Blade_and_Handtool_Manufacturing"
0,0,"Sawmill._Woodworking._and_Paper_Machinery_Manufacturing"
0,0,"Sawmills"
0,0,"Scale_and_Balance_Manufacturing"
0,0,"Scenic_and_Sightseeing_Transportation._Other"
0,0,"Scheduled_Freight_Air_Transportation"
0,0,"Scheduled_Passenger_Air_Transportation"
0,0,"School_and_Employee_Bus_Transportation"
0,11975.4196717224,"Seafood_Product_Preparation_and_Packaging"
0,0,"Search._Detection._Navigation._Guidance._Aeronautical._and_Nautical_System_and_Instrument_Manufacturing"
0,0,"Secondary_Market_Financing"
0,18275.4028275146,"Secondary_Smelting._Refining._and_Alloying_of_Nonferrous_Metal_.except_Copper_and_Aluminum."
0,0,"Secondary_Smelting_and_Alloying_of_Aluminum"
0,0,"Securities_and_Commodity_Exchanges"
0,11488719.3742123,"Semiconductor_Machinery_Manufacturing"
0,0,"Sewage_Treatment_Facilities"
0,0,"Shellfish_Fishing"
0,4295368.92212434,"Ship_Building_and_Repairing"
0,0,"Showcase._Partition._Shelving._and_Locker_Manufacturing"
0,17068221.9944501,"Sign_Manufacturing"
0,0,"Skiing_Facilities"
0,0,"Small_Arms._Ordnance._and_Ordnance_Accessories_Manufacturing"
0,0,"Small_Arms_Ammunition_Manufacturing"
0,0,"Small_Electrical_Appliance_Manufacturing"
0,0,"Soap_and_Other_Detergent_Manufacturing"
0,0,"Soft_Drink_Manufacturing"
0,0,"Softwood_Veneer_and_Plywood_Manufacturing"
0,3008926.81355528,"Soil_Preparation._Planting._and_Cultivating"
0,0,"Solar_Electric_Power_Generation"
0,0,"Solid_Waste_Combustors_and_Incinerators"
0,0,"Solid_Waste_Landfill"
0,0,"Soybean_and_Other_Oilseed_Processing"
0,0,"Special_Die_and_Tool._Die_Set._Jig._and_Fixture_Manufacturing"
0,116752888.100595,"Specialized_Freight_.except_Used_Goods._Trucking._Long.Distance"
0,311359174.666944,"Specialty_.except_Psychiatric_and_Substance_Abuse._Hospitals"
0,0,"Specialty_Canning"
0,11240.6037568054,"Speed_Changer._Industrial_High.Speed_Drive._and_Gear_Manufacturing"
0,0,"Spice_and_Extract_Manufacturing"
0,7354929.50437729,"Sporting_and_Athletic_Goods_Manufacturing"
0,8255414.12519245,"Sports_Teams_and_Clubs"
0,0,"Spring_Manufacturing"
0,25570864.5542325,"Stationery_Product_Manufacturing"
0,0,"Steam_and_Air.Conditioning_Supply"
0,0,"Steel_Foundries_.except_Investment."
0,1782265.57575689,"Steel_Wire_Drawing"
0,0,"Storage_Battery_Manufacturing"
0,0,"Support_Activities_for_Forestry"
0,0,"Support_Activities_for_Metal_Mining"
0,0,"Support_Activities_for_Nonmetallic_Minerals_.except_Fuels._Mining"
0,0,"Support_Activities_for_Oil_and_Gas_Operations"
0,0,"Surface_Active_Agent_Manufacturing"
0,10736234.2496975,"Surgical_Appliance_and_Supplies_Manufacturing"
0,0,"Synthetic_Dye_and_Pigment_Manufacturing"
0,0,"Synthetic_Rubber_Manufacturing"
0,799720.623979248,"Telecommunications_Resellers"
0,0,"Television_Broadcasting"
0,1576167.36069955,"Textile_Bag_and_Canvas_Mills"
0,0,"Timber_Tract_Operations"
0,10689112.5502564,"Tire_and_Tube_Merchant_Wholesalers"
0,0,"Tire_Retreading"
0,420636.486974411,"Tobacco_and_Tobacco_Product_Merchant_Wholesalers"
0,0,"Tobacco_Manufacturing"
0,3373896.65072405,"Toilet_Preparation_Manufacturing"
0,0,"Totalizing_Fluid_Meter_and_Counting_Device_Manufacturing"
0,0,"Translation_and_Interpretation_Services"
0,0,"Transportation_Equipment_and_Supplies_.except_Motor_Vehicle._Merchant_Wholesalers"
0,0,"Travel_Trailer_and_Camper_Manufacturing"
0,0,"Truck_Trailer_Manufacturing"
0,0,"Truss_Manufacturing"
0,0,"Turbine_and_Turbine_Generator_Set_Units_Manufacturing"
0,0,"Unlaminated_Plastics_Film_and_Sheet_.except_Packaging._Manufacturing"
0,0,"Unlaminated_Plastics_Profile_Shape_Manufacturing"
0,0,"Water_Supply_and_Irrigation_Systems"
0,0,"Welding_and_Soldering_Equipment_Manufacturing"
0,0,"Wet_Corn_Milling"
0,0,"Wind_Electric_Power_Generation"
0,4164018.25431241,"Women.s._Girls.._and_Infants._Cut_and_Sew_Apparel_Manufacturing"
0,0,"Women.s_Handbag_and_Purse_Manufacturing"
0,0,"Wood_Container_and_Pallet_Manufacturing"
0,21110.2131276703,"Wood_Office_Furniture_Manufacturing"
0,30282938.9789175,"Wood_Preservation"
0,0,"Wood_Window_and_Door_Manufacturing"
0,205222571.050193,"Zoos_and_Botanical_Gardens"
-0.00670700724618562,200486930.428147,"General_Medical_and_Surgical_Hospitals"
-0.0101980064059623,153998164.645269,"Wineries"
-0.0434263242387483,101417146.8832,"Used_Car_Dealers"
-0.0527597761959365,260371122.527399,"Confectionery_Merchant_Wholesalers"
-0.0533847921084182,197456685.365125,"Lessors_of_Miniwarehouses_and_Self.Storage_Units"
-0.0717609248162219,28921091.9165328,"Plastics_Materials_and_Basic_Forms_and_Shapes_Merchant_Wholesalers"
-0.0772108034563587,184882960.817962,"Pharmacies_and_Drug_Stores"
-0.0824406988324313,95543467.9960225,"Title_Abstract_and_Settlement_Offices"
-0.112832858524666,30028486.5922403,"Semiconductor_and_Related_Device_Manufacturing"
-0.16476225020698,33646183.7237096,"Other_Miscellaneous_Durable_Goods_Merchant_Wholesalers"
-0.165166705044833,135739434.032807,"Lessors_of_Nonresidential_Buildings_.except_Miniwarehouses."
-0.166044763464819,895032079.720714,"Hobby._Toy._and_Game_Stores"
-0.171302656430361,53349228.3819684,"Other_Services_to_Buildings_and_Dwellings"
-0.176690990737856,34860587.0825802,"Credit_Bureaus"
-0.176770537266036,84862311.5974068,"New_Car_Dealers"
-0.195268321473863,1234224242.42817,"Flooring_Contractors"
-0.196303367442675,121748298.663777,"Commercial_Screen_Printing"
-0.208551973256679,15177112.6630303,"Motor_Vehicle_Gasoline_Engine_and_Engine_Parts_Manufacturing"
-0.210877439332204,132982783.797778,"All_Other_General_Merchandise_Stores"
-0.224456971750984,430715057.186558,"General_Rental_Centers"
-0.232558472550735,41262061.1817152,"Other_Support_Activities_for_Road_Transportation"
-0.236399053016206,342253633.273696,"Baked_Goods_Stores"
-0.237960931355942,3149035926.12399,"Mortgage_and_Nonmortgage_Loan_Brokers"
-0.266372376226971,579233921.495194,"Landscaping_Services"
-0.278309887489144,5137626.69441922,"Automotive_Glass_Replacement_Shops"
-0.279707518104784,176399594.368549,"Other_Social_Advocacy_Organizations"
-0.280365541962313,3129169423.70744,"Human_Resources_Consulting_Services"
-0.290886454978439,1162962512.11681,"Internet_Publishing_and_Broadcasting_and_Web_Search_Portals"
-0.298192708512335,1075740151.02813,"Other_Personal_Care_Services"
-0.33310015168525,2264678258.68644,"New_Housing_For.Sale_Builders"
-0.337640093047973,164027880.172575,"Tortilla_Manufacturing"
-0.342646446777611,601584812.170671,"Business_Associations"
-0.343312437245545,2401720176.59272,"Security_Guards_and_Patrol_Services"
-0.346024800596345,512629104.083165,"Pet_and_Pet_Supplies_Stores"
-0.348947447659034,34771769.5337244,"Trust._Fiduciary._and_Custody_Activities"
-0.350746399083703,3395329359.99033,"crime_index"
-0.355663925143034,124390146.04004,"Hardware_Stores"
-0.376404885305215,172362839.731299,"Nature_Parks_and_Other_Similar_Institutions"
-0.394811586294059,304976414.553844,"Elementary_and_Secondary_Schools"
-0.408077547099233,40161857.4797819,"Offices_of_Lawyers"
-0.408401380252944,36469726.7062684,"Environment._Conservation_and_Wildlife_Organizations"
-0.431205839898734,331070324.496572,"Support_Activities_for_Animal_Production"
-0.446767419914393,852914648.05079,"Offices_of_Real_Estate_Agents_and_Brokers"
-0.447203693066942,9756294408.26304,"Computer_Systems_Design_Services"
-0.45800170792106,390832762.175626,"Musical_Groups_and_Artists"
-0.477405068850356,584460856.114266,"New_Single.Family_Housing_Construction_.except_For.Sale_Builders."
-0.50418097359391,114705536.295736,"Mail.Order_Houses"
-0.505638700098403,172362833.976026,"Caterers"
-0.509517057438239,86514640.9216517,"Other_Activities_Related_to_Real_Estate"
-0.516858830877513,816603081.64425,"Art_Dealers"
-0.52465733633066,172123442.368803,"Sporting_Goods_Stores"
-0.549483109289136,3343797232.34831,"Offices_of_Dentists"
-0.550278704242471,66437100.0283051,"Security_Systems_Services_.except_Locksmiths."
-0.550515451419124,632120973.54561,"Pet_Care_.except_Veterinary._Services"
-0.574638359950174,420453359.191485,"Sheet_Metal_Work_Manufacturing"
-0.591757344914901,233514146.729974,"Recyclable_Material_Merchant_Wholesalers"
-0.60028485383397,1698221755.68708,"All_Other_Amusement_and_Recreation_Industries"
-0.60060679017711,16173755.1158486,"Private_Mail_Centers"
-0.602620557322528,2502164509.44118,"General_Freight_Trucking._Long.Distance._Truckload"
-0.622563597533018,55346120.1650645,"Furniture_Stores"
-0.629771002721937,446785020.279494,"Data_Processing._Hosting._and_Related_Services"
-0.638156890737675,1028724415.34457,"Nursery._Garden_Center._and_Farm_Supply_Stores"
-0.650302390684636,2758419481.47784,"Insurance_Agencies_and_Brokerages"
-0.662153107567357,147230880.983786,"General_Warehousing_and_Storage"
-0.664730063594661,55820053.4672096,"Urethane_and_Other_Foam_Product_.except_Polystyrene._Manufacturing"
-0.673112498954644,22647205.9738864,"Freight_Transportation_Arrangement"
-0.676817125148848,188107691.737233,"Advertising_Agencies"
-0.694545536482276,32857917.3088804,"Other_Spectator_Sports"
-0.696951735204091,575785466.615044,"Cosmetics._Beauty_Supplies._and_Perfume_Stores"
-0.698977645685519,218667259.331149,"Residential_Mental_Health_and_Substance_Abuse_Facilities"
-0.718093024766412,180800563.134719,"All_Other_Insurance_Related_Activities"
-0.718440134575369,164433894.425138,"Industrial_Supplies_Merchant_Wholesalers"
-0.722903766107335,3081588640.49658,"Drafting_Services"
-0.73280320178711,255180240.292049,"Other_Heavy_and_Civil_Engineering_Construction"
-0.743041070595494,231190814.804299,"Automotive_Transmission_Repair"
-0.745016954659668,51459933.9798857,"Continuing_Care_Retirement_Communities"
-0.758744330544082,186409687.651911,"Media_Representatives"
-0.778761924975059,141510231.973218,"Discount_Department_Stores"
-0.78302655445949,32198824.9544695,"Machine_Tool_Manufacturing"
-0.786169292563817,328865355.946883,"Brick._Stone._and_Related_Construction_Material_Merchant_Wholesalers"
-0.7862358721762,46392350.8301121,"Footwear_Merchant_Wholesalers"
-0.790144168197053,718074823.159553,"Other_Scientific_and_Technical_Consulting_Services"
-0.800915841292129,793314014.523697,"Direct_Health_and_Medical_Insurance_Carriers"
-0.804432168882044,226750819.52967,"Retail_Bakeries"
-0.811583616919257,160348492.112911,"Sales_Financing"
-0.837163327056205,72048820.5157495,"Carpet_and_Upholstery_Cleaning_Services"
-0.839485396570967,1295467.60563809,"Appliance_Repair_and_Maintenance"
-0.842174055959369,269232409.336492,"Toy_and_Hobby_Goods_and_Supplies_Merchant_Wholesalers"
-0.849042771830944,546348334.463343,"Floor_Covering_Stores"
-0.853318436081209,525439701.630762,"Other_Residential_Care_Facilities"
-0.854098305241393,89797834.7335722,"Locksmiths"
-0.855320905192211,34312226.4450257,"Consumer_Lending"
-0.859985116435624,238114914.610935,"Bowling_Centers"
-0.865465372136494,436805064.062235,"Beer_and_Ale_Merchant_Wholesalers"
-0.871264193990811,198704539.83397,"Electrical_Apparatus_and_Equipment._Wiring_Supplies._and_Related_Equipment_Merchant_Wholesalers"
-0.873434369913679,254854217.530903,"Diet_and_Weight_Reducing_Centers"
-0.879062005095325,1922263680.66487,"PM2.5"
-0.890716882916126,1089937384.83807,"Independent_Artists._Writers._and_Performers"
-0.908253637586617,21955903.5810284,"Power_and_Communication_Line_and_Related_Structures_Construction"
-0.914341002879112,1658460184.06018,"Computer_and_Computer_Peripheral_Equipment_and_Software_Merchant_Wholesalers"
-0.914712448371106,247095343.495951,"Commercial_Printing_.except_Screen_and_Books."
-0.915775160511635,356189410.026601,"All_Other_Plastics_Product_Manufacturing"
-0.917439619985776,59089567.2256543,"Other_Measuring_and_Controlling_Device_Manufacturing"
-0.918977157814644,3726531754.88172,"Services_for_the_Elderly_and_Persons_with_Disabilities"
-0.92076460727409,105348590.154647,"All_Other_Consumer_Goods_Rental"
-0.927928297417541,607383243.01559,"Restaurants"
-0.93373543115841,137135079.364962,"Electromedical_and_Electrotherapeutic_Apparatus_Manufacturing"
-0.937286362587494,274635667.876307,"Offices_of_Certified_Public_Accountants"
-0.942404294907586,2742580195.23817,"Financial_Transactions_Processing._Reserve._and_Clearinghouse_Activities"
-0.949291843103011,78535368.5210355,"Cemeteries_and_Crematories"
-0.95745686041102,78628770.3964428,"Lessors_of_Other_Real_Estate_Property"
-0.958730413025553,1036305806.59121,"Interior_Design_Services"
-0.959446980001614,208385945.194905,"Other_Foundation._Structure._and_Building_Exterior_Contractors"
-0.963914258564487,241744520.255107,"All_Other_Support_Services"
-0.983112230383235,25033404.7967691,"Offices_of_Other_Holding_Companies"
-0.988893334005237,446584166.982508,"Building_Inspection_Services"
-1.00025009378908,340700766.313524,"Coffeeshops"
-1.00025009378908,44438520.7192218,"All_Other_Leather_Good_and_Allied_Product_Manufacturing"
-1.00025009378908,59362460.8649,"Bed.and.Breakfast_Inns"
-1.00025009378908,90701.0016156731,"Communication_Equipment_Repair_and_Maintenance"
-1.00025009378908,8649957.0105697,"Curtain_and_Linen_Mills"
-1.00025009378908,10472781.6204376,"Cut_Stone_and_Stone_Product_Manufacturing"
-1.00025009378908,216975883.775543,"Emergency_and_Other_Relief_Services"
-1.00025009378908,10129930.3500602,"Freestanding_Ambulatory_Surgical_and_Emergency_Centers"
-1.00025009378908,6779458.76696682,"Golf_Courses_and_Country_Clubs"
-1.00025009378908,239338237.235387,"Household_Appliance_Stores"
-1.00025009378908,39413358.0650099,"Marinas"
-1.00025009378908,38101533.2020595,"Medical_Laboratories"
-1.00025009378908,57728977.8735665,"Museums"
-1.00025009378908,3491097.5445914,"Packaging_Machinery_Manufacturing"
-1.00025009378908,200513.702844074,"Ready.Mix_Concrete_Manufacturing"
-1.00025009378908,338320067.39946,"Septic_Tank_and_Related_Services"
-1.00025009378908,5757009.66821208,"Stationery_and_Office_Supplies_Merchant_Wholesalers"
-1.00025009378908,195566322.204555,"Structural_Steel_and_Precast_Concrete_Contractors"
-1.00025009378908,889364833.774715,"Theater_Companies_and_Dinner_Theaters"
-1.00025009378908,54876849.2562011,"Women.s._Children.s._and_Infants._Clothing_and_Accessories_Merchant_Wholesalers"
-1.00025009378908,98992993.4060916,"All_Other_Automotive_Repair_and_Maintenance"
-1.00025009378908,40551525.3189045,"All_Other_Miscellaneous_Manufacturing"
-1.00025009378908,1545274.43776202,"Automotive_Exhaust_System_Repair"
-1.00025009378908,410488247.517113,"Boat_Dealers"
-1.00025009378908,725862.537320695,"Colleges._Universities._and_Professional_Schools"
-1.00025009378908,187666944.488701,"Cut_and_Sew_Apparel_Contractors"
-1.00025009378908,322774409.239183,"Document_Preparation_Services"
-1.00025009378908,56875085.1599474,"Educational_Support_Services"
-1.00025009378908,1196320.10642245,"Framing_Contractors"
-1.00025009378908,24247817.8724468,"Hazardous_Waste_Treatment_and_Disposal"
-1.00025009378908,85053226.3244157,"HMO_Medical_Centers"
-1.00025009378908,17134277.9668589,"Industrial_Machinery_and_Equipment_Merchant_Wholesalers"
-1.00025009378908,40697.756787796,"Materials_Recovery_Facilities"
-1.00025009378908,182684565.005675,"Mobile_Food_Services"
-1.00025009378908,50135724.1300913,"Other_Building_Equipment_Contractors"
-1.00025009378908,5662339.76219041,"Pottery._Ceramics._and_Plumbing_Fixture_Manufacturing"
-1.00025009378908,26535331.656921,"Professional_and_Management_Development_Training"
-1.00025009378908,89845768.5339151,"Professional_Employer_Organizations"
-1.00025009378908,3353186.84236571,"Psychiatric_and_Substance_Abuse_Hospitals"
-1.00025009378908,111788464.446269,"Real_Estate_Credit"
-1.00025009378908,95262683.2508473,"Remediation_Services"
-1.00025009378908,1559370.73416486,"RV_.Recreational_Vehicle._Parks_and_Campgrounds"
-1.00025009378908,4306487.39701868,"Sound_Recording_Studios"
-1.00025009378908,9683010.9490358,"Support_Activities_for_Printing"
-1.00025009378908,5657692.70448151,"Surgical_and_Medical_Instrument_Manufacturing"
-1.00025009378908,560346.724971905,"Telephone_Apparatus_Manufacturing"
-1.00025009378908,29219069.8947074,"Temporary_Shelters"
-1.00025009378908,6444977.31733335,"Textile_and_Fabric_Finishing_Mills"
-1.00025009378908,56760356.7133337,"Veterinary_Services"
-1.00025009378908,51004494.1831612,"Wood_Kitchen_Cabinet_and_Countertop_Manufacturing"
-1.00197906394968,165173375.4942,"Farm_and_Garden_Machinery_and_Equipment_Merchant_Wholesalers"
-1.01570597737604,83478311.4201493,"Other_Technical_and_Trade_Schools"
-1.02216001960739,2091814799.96949,"Community_Food_Services"
-1.04128496460251,92306058.2989192,"Other_Miscellaneous_Nondurable_Goods_Merchant_Wholesalers"
-1.04905553296023,188975843.519688,"Research_and_Development_in_Biotechnology"
-1.04962149283149,106209356.650958,"Environmental_Consulting_Services"
-1.0549627160471,1252709486.67207,"Architectural_Services"
-1.07900143173616,1827629.89876985,"Other_Waste_Collection"
-1.08214457659341,586725111.237204,"Limousine_Service"
-1.08459813656668,447221259.554583,"Other_Electronic_and_Precision_Equipment_Repair_and_Maintenance"
-1.08827623458752,271037202.705065,"Fitness_and_Recreational_Sports_Centers"
